X5 X6 X9
HLO matrix:
O L O 
O H O 
O O O 

O O O 
O O O 
O O O 

O O O 
O O L 
O O O 


X2 X5 X6
Affected subjects:
6 12 6 
13 34 17 
8 12 5 

19 37 19 
31 59 25 
17 33 17 

6 15 12 
18 31 14 
6 17 11 

Unaffected subjects:
8 21 13 
13 31 24 
9 15 9 

17 25 19 
33 65 27 
10 28 16 

7 22 4 
16 30 15 
3 14 6 

HLO matrix:
O O O 
O H O 
O O O 

O H O 
O O O 
O O O 

O O H 
O O O 
O O O 


X2 X6 X8
Affected subjects:
5 15 7 
18 32 8 
6 15 7 

17 32 18 
30 76 23 
11 27 23 

9 11 10 
15 34 14 
8 19 10 

Unaffected subjects:
10 12 8 
17 34 16 
8 24 14 

21 33 6 
34 52 32 
13 34 15 

6 12 8 
18 30 18 
10 9 6 

HLO matrix:
O O O 
O O O 
O O O 

O O H 
O H L 
O O O 

O O O 
O O O 
O H O 


X3 X8 X9
Affected subjects:
12 22 4 
21 32 19 
5 15 7 

18 26 8 
25 65 34 
20 31 9 

8 12 9 
14 39 12 
12 14 7 

Unaffected subjects:
14 23 11 
9 36 16 
11 10 6 

16 36 10 
39 52 37 
13 39 14 

8 11 8 
13 31 7 
5 18 7 

HLO matrix:
O O O 
H O O 
L O O 

O O O 
L O O 
O O O 

O O O 
O O O 
O O O 


X3 X6 X9
Affected subjects:
5 16 3 
22 37 21 
11 16 6 

20 27 14 
31 62 22 
12 33 15 

9 19 11 
17 25 13 
8 21 4 

Unaffected subjects:
8 17 10 
15 34 17 
11 18 6 

19 30 7 
30 62 37 
19 35 17 

5 15 5 
14 32 10 
7 13 7 

HLO matrix:
O O L 
O O O 
O O O 

O O H 
O O L 
O O O 

O O O 
O L O 
O O O 


X1 X2 X4
Affected subjects:
11 12 5 
18 30 14 
12 22 10 

13 29 22 
38 67 29 
16 28 14 

5 11 5 
11 36 14 
12 13 3 

Unaffected subjects:
8 20 10 
19 23 13 
7 9 8 

15 35 17 
26 68 29 
14 33 11 

14 18 6 
14 28 20 
11 15 9 

HLO matrix:
O O O 
O O O 
O H O 

O O H 
O O O 
O O O 

O O O 
O H O 
O O O 


X1 X2 X5
Affected subjects:
3 16 9 
21 25 16 
10 21 13 

17 35 12 
36 61 37 
13 29 16 

4 13 4 
18 29 14 
10 13 5 

Unaffected subjects:
13 16 9 
13 33 9 
5 14 5 

20 30 17 
26 65 32 
18 30 10 

9 22 7 
22 27 13 
10 17 8 

HLO matrix:
L O O 
O L O 
O O O 

O H O 
O O O 
O O O 

O O O 
O O O 
O O O 


X0 X3 X8
Affected subjects:
6 21 10 
10 30 15 
8 11 8 

25 40 16 
30 65 28 
13 33 18 

7 11 1 
12 29 17 
8 21 7 

Unaffected subjects:
9 10 7 
21 28 22 
3 13 9 

30 36 14 
28 62 30 
17 31 15 

9 15 6 
13 38 14 
7 7 6 

HLO matrix:
O H O 
O O O 
O O O 

O O O 
O O O 
O O O 

O O O 
O O O 
O H O 


X2 X5 X8
Affected subjects:
5 13 6 
18 33 13 
6 16 3 

21 41 13 
25 57 33 
12 37 18 

12 15 6 
13 35 15 
7 14 13 

Unaffected subjects:
8 21 13 
17 34 17 
10 15 8 

17 30 14 
31 70 24 
20 19 15 

13 12 8 
17 29 15 
4 10 9 

HLO matrix:
O O O 
H O O 
O O O 

O O O 
O L O 
L H O 

O O O 
O O O 
O O O 


X1 X5 X9
Affected subjects:
10 19 5 
20 36 6 
9 22 7 

20 31 15 
33 65 27 
15 31 19 

8 18 6 
12 23 20 
8 11 4 

Unaffected subjects:
8 15 8 
18 32 13 
8 12 3 

21 35 8 
22 64 39 
12 34 13 

10 19 12 
21 32 13 
8 13 7 

HLO matrix:
O O O 
O O L 
O O O 

O O H 
O O O 
O O O 

O O O 
O O H 
O O O 


X0 X5 X7
Affected subjects:
5 16 11 
18 21 12 
13 17 6 

9 45 21 
36 57 37 
14 30 19 

5 18 2 
10 28 23 
7 14 6 

Unaffected subjects:
9 16 6 
21 31 9 
9 11 10 

17 33 16 
30 77 32 
10 34 14 

9 18 12 
14 27 13 
6 11 5 

HLO matrix:
O O O 
O O O 
O O L 

O H O 
O L O 
O O O 

O O L 
O O H 
O O O 


X0 X7 X8
Affected subjects:
9 16 11 
13 30 11 
2 16 11 

17 30 12 
28 75 29 
23 33 21 

1 15 6 
15 33 12 
11 13 7 

Unaffected subjects:
7 16 16 
16 27 15 
10 8 7 

18 27 12 
44 65 35 
13 37 12 

5 17 7 
12 28 16 
12 15 3 

HLO matrix:
O O O 
O O O 
L O O 

O O O 
O O O 
H L O 

O O O 
O O O 
O O O 


X2 X3 X7
Affected subjects:
10 13 15 
11 26 17 
5 13 3 

24 30 22 
25 67 25 
12 29 23 

7 10 6 
16 33 16 
7 25 10 

Unaffected subjects:
18 19 10 
15 42 9 
3 15 12 

12 26 22 
31 75 24 
15 22 13 

9 11 9 
13 34 13 
9 14 5 

HLO matrix:
O O O 
O O H 
O O L 

H O O 
O O O 
O O O 

O O O 
O O O 
O O O 


X4 X5 X7
Affected subjects:
8 20 11 
12 32 15 
13 13 12 

7 42 17 
38 49 38 
14 34 9 

4 17 6 
14 25 19 
7 14 10 

Unaffected subjects:
10 16 12 
16 39 13 
5 11 6 

19 36 18 
33 59 24 
13 33 14 

6 15 4 
16 37 17 
7 12 9 

HLO matrix:
O O O 
O O O 
H O O 

L O O 
O O H 
O O L 

O O O 
O O O 
O O O 


X2 X5 X7
Affected subjects:
4 12 8 
17 24 23 
5 16 4 

11 46 18 
31 50 34 
19 30 18 

4 21 8 
16 32 15 
10 15 9 

Unaffected subjects:
11 22 9 
17 37 14 
8 17 8 

14 31 16 
33 64 28 
11 28 15 

10 14 9 
15 34 12 
6 11 6 

HLO matrix:
O O O 
O O H 
O O O 

O H O 
O O O 
O O O 

L O O 
O O O 
O O O 


X4 X6 X8
Affected subjects:
8 13 11 
19 46 8 
3 16 12 

17 31 17 
28 63 28 
16 29 19 

6 14 7 
16 33 9 
6 16 9 

Unaffected subjects:
13 13 4 
19 31 16 
8 20 4 

15 29 13 
31 57 37 
15 35 17 

9 15 5 
19 28 13 
8 12 14 

HLO matrix:
O O H 
O O L 
O O H 

O O O 
O O O 
O O O 

O O O 
O O O 
O O O 


X1 X5 X6
Affected subjects:
10 15 9 
15 36 11 
10 16 12 

17 35 14 
30 65 30 
18 34 13 

4 14 14 
17 23 15 
3 12 8 

Unaffected subjects:
7 15 9 
15 31 17 
3 12 8 

13 34 17 
36 60 29 
9 33 17 

12 19 10 
11 35 20 
10 12 6 

HLO matrix:
O O O 
O O O 
O O O 

O O O 
O O O 
O O O 

L O H 
H O O 
L O O 


X3 X7 X8
Affected subjects:
9 20 12 
17 30 6 
12 22 9 

12 29 11 
22 72 32 
18 23 17 

6 12 6 
17 36 14 
6 17 13 

Unaffected subjects:
13 16 10 
17 29 10 
18 16 7 

12 30 17 
39 71 41 
11 27 8 

5 14 8 
16 20 15 
6 17 7 

HLO matrix:
O O O 
O O O 
O O O 

O O O 
O O O 
H O H 

O O O 
O H O 
O O O 


X3 X5 X7
Affected subjects:
9 20 12 
20 21 21 
12 12 10 

7 37 12 
31 56 36 
14 33 10 

3 22 10 
13 29 15 
8 16 11 

Unaffected subjects:
11 12 10 
20 31 17 
8 13 14 

15 40 15 
35 77 21 
9 34 10 

9 15 9 
10 27 16 
8 9 5 

HLO matrix:
O H O 
O O O 
O O L 

O O O 
O O H 
O O O 

L O O 
O O O 
O O O 


X0 X3 X5
Affected subjects:
11 15 11 
13 29 13 
8 7 12 

24 36 21 
32 62 29 
19 32 13 

6 11 2 
11 32 15 
8 18 10 

Unaffected subjects:
8 12 6 
17 37 17 
6 12 7 

14 41 25 
33 64 23 
19 34 10 

11 15 4 
20 32 13 
8 7 5 

HLO matrix:
O O O 
O O O 
O O O 

H O O 
O O O 
O O O 

O O O 
O O O 
O H O 


X0 X1 X6
Affected subjects:
6 13 10 
18 36 14 
7 6 9 

20 41 13 
35 67 27 
16 31 18 

9 13 9 
12 31 16 
1 12 10 

Unaffected subjects:
8 14 12 
19 24 15 
6 15 9 

14 34 11 
26 78 28 
17 32 23 

3 10 11 
13 25 20 
10 19 4 

HLO matrix:
O O O 
O H O 
O O O 

O O O 
O L O 
O O O 

O O O 
O O O 
L O H 


X4 X6 X7
Affected subjects:
9 14 9 
17 38 18 
7 13 11 

11 32 22 
38 57 24 
10 36 18 

7 13 7 
12 28 18 
6 15 10 

Unaffected subjects:
10 14 6 
16 34 16 
5 18 9 

18 21 18 
27 73 25 
20 34 13 

5 19 5 
15 27 18 
9 18 7 

HLO matrix:
O O O 
O O O 
O O O 

O H O 
H O O 
L O O 

O O O 
O O O 
O O O 


X1 X6 X8
Affected subjects:
11 17 7 
19 33 15 
7 17 8 

16 29 20 
29 83 22 
12 24 21 

4 12 8 
15 26 8 
6 20 11 

Unaffected subjects:
7 13 5 
22 21 15 
9 20 5 

20 28 10 
33 62 32 
15 31 17 

10 16 7 
14 33 19 
7 16 13 

HLO matrix:
O O O 
O O O 
O O O 

O O H 
O H L 
O O O 

O O O 
O O L 
O O O 


X0 X3 X9
Affected subjects:
8 21 8 
14 33 8 
6 17 4 

25 39 17 
31 60 32 
15 30 19 

5 9 5 
18 29 11 
13 18 5 

Unaffected subjects:
10 14 2 
18 32 21 
9 14 2 

16 41 23 
33 60 27 
12 36 15 

8 14 8 
17 35 13 
5 10 5 

HLO matrix:
O O H 
O O L 
O O O 

O O O 
O O O 
O L O 

O O O 
O O O 
O O O 


X0 X1 X9
Affected subjects:
7 19 3 
16 41 11 
5 11 6 

25 38 11 
32 61 36 
14 30 21 

7 20 4 
20 25 14 
9 11 3 

Unaffected subjects:
14 16 4 
10 32 16 
13 12 5 

14 31 14 
31 71 30 
16 35 21 

6 12 6 
14 30 14 
10 17 6 

HLO matrix:
L O O 
O O O 
L O O 

O O O 
O L O 
O O O 

O O O 
O O O 
O O O 


X2 X4 X7
Affected subjects:
8 13 8 
9 30 13 
9 9 14 

15 33 19 
36 60 37 
10 33 14 

10 19 11 
14 35 14 
6 14 7 

Unaffected subjects:
7 22 8 
23 36 14 
6 18 9 

13 32 14 
26 65 28 
19 26 17 

11 12 9 
16 27 14 
4 20 4 

HLO matrix:
O O O 
L O O 
O O O 

O O O 
O O O 
L O O 

O O O 
O O O 
O O O 


X1 X5 X8
Affected subjects:
11 16 7 
18 30 14 
8 21 9 

19 37 10 
27 66 32 
11 33 21 

8 16 8 
11 29 15 
6 13 4 

Unaffected subjects:
7 18 6 
21 30 12 
10 6 7 

17 30 17 
31 66 28 
20 25 14 

14 15 12 
13 37 16 
4 13 11 

HLO matrix:
O O O 
O O O 
O H O 

O O O 
O O O 
L O O 

O O O 
O O O 
O O L 


X0 X6 X9
Affected subjects:
11 18 2 
13 29 13 
4 24 5 

14 36 21 
40 65 34 
17 28 13 

9 8 5 
17 30 9 
10 18 7 

Unaffected subjects:
10 17 6 
15 27 11 
12 16 8 

14 30 13 
33 71 40 
14 36 12 

8 15 3 
11 30 13 
11 14 10 

HLO matrix:
O O O 
O O O 
L H O 

O O O 
O O O 
O O O 

O L O 
O O O 
O O O 


X1 X3 X4
Affected subjects:
10 17 7 
21 33 9 
10 14 13 

28 31 19 
29 60 31 
10 33 15 

4 16 5 
13 27 13 
11 17 4 

Unaffected subjects:
4 14 11 
22 31 15 
8 7 5 

15 33 18 
31 69 24 
9 34 15 

16 17 8 
16 30 18 
7 14 9 

HLO matrix:
O O O 
O O O 
O O O 

H O O 
O O H 
O O O 

L O O 
O O O 
O O O 


X0 X6 X8
Affected subjects:
7 16 8 
9 32 14 
8 14 11 

19 32 20 
38 78 23 
11 28 19 

5 10 7 
16 32 8 
6 19 10 

Unaffected subjects:
6 15 12 
14 23 16 
13 13 10 

20 30 7 
42 69 33 
13 30 19 

11 12 3 
13 24 17 
5 24 6 

HLO matrix:
O O O 
O O O 
O O O 

O O H 
O O O 
O O O 

O O O 
O O L 
O O O 


X0 X8 X9
Affected subjects:
9 10 5 
12 39 11 
7 22 4 

23 33 12 
31 67 40 
17 29 16 

6 17 4 
17 30 14 
13 9 3 

Unaffected subjects:
7 18 8 
19 21 11 
11 21 6 

22 35 18 
28 68 33 
11 34 14 

9 17 3 
14 30 16 
7 12 7 

HLO matrix:
O O O 
L H O 
O O O 

O O O 
O O O 
O O O 

O O O 
O O O 
O O O 


X3 X4 X6
Affected subjects:
8 26 8 
10 38 16 
6 16 9 

18 29 16 
31 54 35 
12 32 9 

6 18 7 
24 27 13 
9 10 13 

Unaffected subjects:
8 16 11 
16 32 16 
11 18 8 

17 36 16 
29 67 34 
10 26 21 

5 14 5 
12 26 17 
8 16 5 

HLO matrix:
O O O 
O O O 
O O O 

O O O 
O O O 
O H L 

O O O 
O O O 
O O H 


X5 X6 X7
Affected subjects:
1 19 11 
10 38 16 
8 22 7 

17 25 20 
37 56 31 
10 25 21 

9 15 7 
20 29 13 
5 17 11 

Unaffected subjects:
9 12 11 
17 35 16 
9 20 7 

18 33 11 
31 66 29 
16 36 14 

6 9 7 
10 33 14 
9 14 8 

HLO matrix:
L O O 
O O O 
O O O 

O O O 
O O O 
O O O 

O O O 
H O O 
O O O 


X5 X8 X9
Affected subjects:
13 21 4 
19 30 20 
6 17 2 

16 30 10 
26 71 28 
23 23 15 

9 9 7 
15 35 17 
8 20 6 

Unaffected subjects:
14 21 3 
13 31 19 
12 17 6 

14 32 19 
36 68 29 
11 28 17 

10 17 7 
12 20 12 
6 22 4 

HLO matrix:
O O O 
O O O 
O O O 

O O O 
L O O 
H O O 

O L O 
O O O 
O O O 


X3 X5 X8
Affected subjects:
14 21 6 
18 33 11 
6 18 10 

15 31 10 
26 62 35 
11 31 15 

9 17 9 
12 30 15 
8 18 9 

Unaffected subjects:
10 15 8 
24 31 13 
14 15 6 

17 32 21 
30 77 26 
15 19 19 

11 16 6 
11 25 17 
5 10 7 

HLO matrix:
O O O 
O O O 
L O O 

O O L 
O O H 
O O O 

O O O 
O O O 
O O O 


X5 X7 X9
Affected subjects:
3 9 7 
23 41 15 
12 18 4 

15 37 12 
28 56 22 
22 31 19 

12 14 8 
14 32 15 
6 18 7 

Unaffected subjects:
9 17 9 
22 36 9 
8 16 10 

11 34 20 
33 68 34 
17 26 11 

9 10 6 
13 34 9 
6 15 8 

HLO matrix:
L O O 
O O H 
O O L 

O O O 
O O O 
O O O 

O O O 
O O O 
O O O 


X0 X1 X4
Affected subjects:
13 10 6 
17 32 19 
7 12 3 

19 37 18 
37 63 29 
18 34 13 

9 17 5 
13 29 17 
3 14 6 

Unaffected subjects:
12 10 12 
13 37 8 
8 13 9 

16 29 14 
31 66 35 
23 31 18 

6 13 5 
11 33 14 
8 17 8 

HLO matrix:
O O L 
O O H 
O O O 

O O O 
O O O 
O O O 

O O O 
O O O 
O O O 


X2 X3 X8
Affected subjects:
12 23 3 
12 28 14 
5 11 5 

22 37 17 
24 65 28 
12 33 19 

4 12 7 
16 31 18 
12 21 9 

Unaffected subjects:
14 23 10 
14 34 18 
7 13 10 

23 26 11 
33 64 33 
12 29 9 

11 12 6 
15 30 15 
8 9 11 

HLO matrix:
O O L 
O O O 
O O O 

O O O 
O O O 
O O O 

L O O 
O O O 
O O O 


X2 X6 X7
Affected subjects:
7 15 5 
11 26 21 
8 11 9 

15 28 24 
38 65 26 
8 33 20 

5 16 9 
18 32 13 
7 20 10 

Unaffected subjects:
10 12 8 
15 36 16 
11 28 7 

16 27 17 
27 64 27 
15 32 15 

7 15 4 
16 34 16 
8 10 7 

HLO matrix:
