X0 X3 X4
13 29 18 
7 12 13 

1 6 7 
9 15 8 
2 9 3 

Unaffected subjects:
4 7 7 
10 10 3 
3 9 2 

9 17 11 
13 38 10 
5 16 12 

8 5 3 
9 25 12 
2 4 3 

HLO matrix:
O O O 
O O O 
O L H 

O O O 
O O O 
O O O 

O O O 
O O O 
O H O 


X4 X6 X9
Affected subjects:
0 8 4 
6 16 5 
7 10 5 

5 11 7 
14 21 19 
15 12 15 

1 13 5 
5 12 10 
4 11 2 

Unaffected subjects:
9 2 2 
8 12 11 
3 10 5 

9 14 10 
15 36 17 
12 16 10 

5 7 5 
8 19 5 
2 2 3 

HLO matrix:
O H O 
O O O 
O O O 

O O O 
O O O 
O O O 

O O O 
O L O 
O H O 


X0 X2 X4
Affected subjects:
1 6 5 
10 16 8 
0 8 4 

9 18 10 
12 29 16 
11 14 6 

3 6 5 
13 15 5 
2 7 4 

Unaffected subjects:
5 10 3 
6 10 12 
2 3 4 

7 21 9 
12 32 12 
13 17 8 

4 12 2 
5 24 5 
8 10 1 

HLO matrix:
O O O 
O O L 
O H O 

O O O 
O O O 
O O O 

O O O 
H O O 
L O O 


X1 X3 X8
Affected subjects:
7 9 3 
5 20 11 
4 5 4 

13 5 12 
12 27 19 
13 16 7 

4 7 1 
3 22 2 
2 6 4 

Unaffected subjects:
4 13 5 
10 17 13 
3 7 6 

9 15 4 
15 26 17 
7 11 8 

5 11 5 
6 18 8 
7 4 3 

HLO matrix:
O O O 
O O O 
O O O 

O L H 
O O O 
O O O 

O O O 
O H O 
O O O 


X0 X4 X5
Affected subjects:
0 6 5 
8 16 6 
5 8 4 

6 17 9 
22 24 15 
8 16 8 

5 7 6 
7 17 4 
4 6 4 

Unaffected subjects:
3 2 8 
9 6 8 
3 13 3 

9 12 11 
18 32 20 
9 15 5 

3 8 6 
15 20 11 
5 3 0 

HLO matrix:
O O O 
O H O 
O L O 

O O O 
H O O 
O O O 

O O O 
O O O 
O O O 


X3 X4 X8
Affected subjects:
4 6 3 
14 10 5 
6 5 8 

3 14 12 
8 36 16 
9 19 4 

5 7 7 
9 15 6 
5 5 2 

Unaffected subjects:
3 12 3 
9 22 6 
6 5 5 

5 16 11 
18 30 21 
8 15 6 

6 3 3 
8 13 12 
3 6 2 

HLO matrix:
O O O 
H L O 
O O O 

O O O 
L H O 
O O O 

O O O 
O O O 
O O O 


X4 X5 X9
Affected subjects:
4 5 2 
5 18 7 
4 11 5 

11 10 16 
17 22 18 
6 12 7 

2 12 3 
6 17 7 
2 7 7 

Unaffected subjects:
7 3 5 
9 7 6 
4 14 7 

8 21 13 
14 26 18 
14 19 6 

5 8 4 
9 14 8 
1 6 1 

HLO matrix:
O O O 
O H O 
O O O 

H L O 
O O O 
O O O 

O O O 
O O O 
O O O 


X2 X4 X7
Affected subjects:
3 4 6 
10 10 10 
3 14 3 

12 12 11 
7 41 12 
7 13 9 

3 7 3 
9 13 7 
6 5 3 

Unaffected subjects:
5 6 5 
9 25 9 
5 7 2 

5 10 8 
13 37 16 
8 13 8 

4 10 9 
7 16 7 
0 7 6 

HLO matrix:
O O O 
O L O 
O H O 

O O O 
L O O 
O O O 

O O O 
O O O 
O O O 


X0 X7 X8
Affected subjects:
2 7 2 
12 13 7 
3 7 5 

8 19 10 
15 26 14 
7 13 13 

3 6 3 
11 15 6 
2 11 3 

Unaffected subjects:
4 11 1 
11 11 5 
4 7 1 

7 12 5 
15 30 19 
8 24 11 

5 7 4 
7 16 17 
5 4 6 

HLO matrix:
O O O 
O O O 
O O O 

O O O 
O O O 
O L O 

O O O 
O O L 
O H O 


X0 X4 X9
Affected subjects:
1 9 1 
10 10 10 
7 8 2 

8 19 5 
18 24 19 
2 18 12 

4 6 8 
6 10 12 
1 10 3 

Unaffected subjects:
2 7 4 
7 11 5 
3 11 5 

10 14 8 
14 35 21 
11 13 5 

8 3 6 
15 20 11 
1 4 3 

HLO matrix:
O O O 
O O O 
O O O 

O O O 
H O O 
L O O 

O O O 
O O O 
O H O 


X5 X6 X7
Affected subjects:
2 3 2 
6 19 7 
5 14 7 

3 15 9 
13 21 18 
12 22 4 

3 10 7 
8 9 7 
8 6 3 

Unaffected subjects:
4 11 5 
5 20 11 
1 13 4 

7 15 4 
15 23 19 
7 15 6 

4 10 3 
9 17 12 
4 7 6 

HLO matrix:
O L O 
O O O 
O O O 

O O H 
O O O 
O O O 

O O H 
O O O 
O O O 


X1 X2 X6
Affected subjects:
2 10 4 
10 18 8 
2 4 10 

12 14 11 
14 29 16 
7 11 10 

1 6 3 
5 10 14 
1 6 5 

Unaffected subjects:
6 13 2 
11 14 7 
6 13 6 

5 19 9 
11 30 13 
7 10 8 

2 9 8 
11 15 6 
4 8 4 

HLO matrix:
O O O 
O O O 
O O O 

H O O 
O O O 
O O O 

O O O 
O O H 
O O O 


X6 X7 X8
Affected subjects:
3 2 3 
11 12 5 
3 6 9 

6 16 5 
16 18 15 
8 18 6 

4 14 7 
11 24 7 
1 7 6 

Unaffected subjects:
5 8 2 
8 17 11 
2 8 2 

9 15 5 
15 24 21 
10 19 13 

2 7 3 
10 16 9 
5 8 3 

HLO matrix:
O L O 
O O O 
O O H 

O O O 
O O O 
O O O 

O O O 
O O O 
O O O 


X0 X1 X6
Affected subjects:
4 7 10 
11 12 6 
1 4 3 

9 19 9 
13 29 22 
4 7 13 

1 6 3 
9 13 9 
2 11 6 

Unaffected subjects:
7 9 5 
5 12 2 
5 5 5 

7 22 7 
11 32 20 
9 17 6 

9 9 3 
7 15 8 
3 10 7 

HLO matrix:
O O O 
O O O 
O O O 

O O O 
O O O 
O O H 

L O O 
O O O 
O H O 


X4 X7 X8
Affected subjects:
2 11 5 
8 5 10 
2 11 7 

8 13 5 
18 34 12 
5 14 10 

3 8 5 
12 15 5 
5 6 4 

Unaffected subjects:
5 7 2 
7 12 7 
2 12 8 

7 17 5 
19 34 25 
9 14 9 

4 6 3 
7 11 9 
6 9 1 

HLO matrix:
O O O 
O L O 
O O O 

O O O 
O O L 
O O O 

O O O 
O O O 
O O O 


X4 X5 X8
Affected subjects:
2 6 3 
6 13 11 
4 8 8 

5 22 10 
16 27 14 
10 12 3 

3 10 4 
10 13 7 
7 6 3 

Unaffected subjects:
4 5 6 
4 14 4 
6 12 7 

10 21 11 
9 33 16 
16 11 12 

4 9 4 
9 15 7 
4 2 2 

HLO matrix:
O O O 
O O H 
O O O 

O O O 
H O O 
O O L 

O O O 
O O O 
O O O 


X1 X4 X6
Affected subjects:
3 7 5 
5 15 11 
6 10 6 

5 16 13 
17 27 18 
11 11 6 

4 4 4 
1 12 13 
2 6 5 

Unaffected subjects:
3 9 6 
13 19 8 
7 12 1 

7 15 6 
9 28 18 
7 16 6 

3 7 6 
11 21 12 
3 4 0 

HLO matrix:
O O O 
O O O 
O O O 

O O O 
H O O 
O L O 

O O O 
L O O 
O O O 


X0 X6 X7
Affected subjects:
2 7 7 
6 11 6 
3 14 2 

4 13 9 
15 23 17 
18 19 7 

2 8 2 
6 15 9 
4 9 5 

Unaffected subjects:
7 8 2 
7 12 7 
2 7 3 

3 15 9 
17 29 25 
4 20 9 

5 13 1 
5 19 10 
6 8 4 

HLO matrix:
O O O 
O O O 
O O O 

O O O 
O O O 
H O O 

O O O 
O O O 
O O O 


X2 X3 X4
Affected subjects:
3 5 6 
4 18 10 
6 7 4 

7 14 9 
22 30 13 
6 16 7 

3 10 4 
3 12 9 
7 7 1 

Unaffected subjects:
5 12 3 
7 22 9 
4 9 2 

7 19 11 
12 34 12 
4 13 6 

6 6 2 
13 13 8 
4 11 3 

HLO matrix:
O O O 
O O O 
O O O 

O O O 
H O O 
O O O 

O H O 
L O O 
O O O 


X2 X4 X9
Affected subjects:
1 8 4 
7 14 9 
3 11 6 

8 19 8 
16 20 24 
5 16 8 

4 7 2 
11 10 8 
2 9 3 

Unaffected subjects:
3 9 4 
11 19 13 
6 7 1 

5 9 9 
17 33 16 
6 14 9 

12 6 5 
8 14 8 
3 7 3 

HLO matrix:
O O O 
O O O 
O O O 

O H O 
O L O 
O O O 

L O O 
H O O 
O O O 


X5 X8 X9
Affected subjects:
3 3 4 
11 18 9 
3 6 8 

9 16 7 
12 29 12 
7 12 13 

4 10 7 
6 11 9 
2 9 3 

Unaffected subjects:
8 7 3 
8 17 10 
4 8 9 

8 10 4 
12 29 21 
12 8 7 

7 16 3 
4 14 7 
8 9 4 

HLO matrix:
O O O 
O O O 
O O O 

O O O 
O O L 
O O O 

O O O 
O O O 
O O O 


X1 X2 X4
Affected subjects:
5 6 5 
7 17 12 
3 8 5 

6 19 12 
20 30 9 
8 13 7 

2 5 3 
8 13 8 
2 8 2 

Unaffected subjects:
4 10 7 
8 15 9 
6 15 4 

7 19 7 
11 28 15 
10 8 7 

5 14 0 
4 23 5 
7 7 2 

HLO matrix:
O O O 
O O O 
O O O 

O O O 
O O L 
O O O 

O O O 
O O O 
O O O 


X0 X1 X3
Affected subjects:
4 12 5 
8 13 8 
2 4 2 

12 18 7 
17 30 17 
4 12 8 

3 6 1 
5 15 11 
6 11 2 

Unaffected subjects:
9 6 6 
5 10 4 
4 7 4 

10 18 8 
13 33 17 
14 10 8 

3 16 2 
10 15 5 
3 15 2 

HLO matrix:
O H O 
O O O 
O O O 

O O O 
O O O 
L O O 

O L O 
O O O 
O O O 


X0 X2 X9
Affected subjects:
5 5 2 
9 18 7 
4 4 4 

4 22 11 
13 26 18 
11 13 7 

2 6 6 
7 11 15 
2 9 2 

Unaffected subjects:
2 11 5 
5 15 8 
5 3 1 

11 18 8 
13 25 18 
11 19 8 

7 6 5 
10 16 8 
7 5 7 

HLO matrix:
O L O 
O O O 
O O O 

O O O 
O O O 
O O O 

O O O 
O O H 
O H O 


X0 X1 X9
Affected subjects:
7 9 5 
9 14 6 
2 4 2 

7 21 9 
13 28 23 
8 12 4 

1 5 4 
6 14 11 
4 7 8 

Unaffected subjects:
3 11 7 
4 10 5 
5 8 2 

8 17 11 
18 31 14 
9 14 9 

11 4 6 
8 14 8 
5 9 6 

HLO matrix:
H O O 
O O O 
O O O 

O O O 
O O O 
O O O 

L O O 
O O O 
O O O 


X2 X8 X9
Affected subjects:
5 11 6 
4 14 6 
2 8 7 

7 11 8 
18 29 17 
4 15 15 

4 7 4 
7 15 7 
6 4 2 

Unaffected subjects:
6 13 5 
6 16 8 
8 6 5 

8 12 4 
9 31 21 
11 13 9 

9 8 1 
9 13 9 
5 6 6 

HLO matrix:
O O O 
O O O 
O O O 

O O O 
H O O 
L O O 

O O O 
O O O 
O O O 


X1 X3 X4
Affected subjects:
4 8 7 
8 17 11 
3 6 4 

7 13 10 
15 30 13 
12 19 5 

2 8 2 
6 13 8 
4 5 3 

Unaffected subjects:
4 10 8 
9 22 9 
5 8 3 

8 13 7 
16 25 17 
4 17 5 

6 14 1 
7 22 3 
3 8 3 

HLO matrix:
O O O 
O O O 
O O O 

O O O 
O O L 
H O O 

O O O 
O O H 
O O O 


X0 X3 X9
Affected subjects:
3 4 7 
9 17 3 
6 6 3 

8 18 7 
17 24 19 
3 19 10 

4 3 7 
5 16 11 
2 7 5 

Unaffected subjects:
3 10 5 
7 11 5 
2 8 4 

6 18 13 
21 27 13 
8 17 8 

7 3 6 
15 20 11 
2 4 3 

HLO matrix:
O L O 
O O O 
O O O 

O O O 
O O O 
O O O 

O O O 
L O O 
O O O 


X4 X5 X6
Affected subjects:
0 4 7 
5 15 10 
7 8 5 

4 18 15 
12 25 20 
7 11 7 

3 10 4 
10 12 8 
6 5 5 

Unaffected subjects:
1 9 5 
6 9 7 
6 13 6 

14 18 10 
10 30 18 
9 20 10 

5 9 3 
10 18 3 
2 5 1 

HLO matrix:
O O O 
O H O 
O O O 

L O O 
O O O 
O O O 

O O O 
O L O 
O O O 


X5 X7 X8
Affected subjects:
1 7 5 
7 23 6 
2 8 6 

7 15 6 
20 21 17 
5 17 9 

5 10 4 
11 10 4 
5 6 6 

Unaffected subjects:
2 7 1 
13 18 13 
3 10 7 

5 18 6 
12 27 14 
5 17 7 

9 5 3 
8 12 14 
9 8 4 

HLO matrix:
O O O 
O H O 
O O O 

O O O 
H O O 
O O O 

O O O 
O O L 
O O O 


X3 X6 X9
Affected subjects:
1 7 4 
6 11 10 
8 7 7 

5 18 8 
16 25 17 
10 14 8 

0 7 4 
3 13 7 
8 12 7 

Unaffected subjects:
5 8 8 
7 12 10 
4 11 6 

15 11 6 
20 39 14 
8 8 9 

3 4 3 
4 16 9 
5 9 3 

HLO matrix:
O O O 
O O O 
O O O 

L H O 
O L O 
O O O 

O O O 
O O O 
O O O 


X4 X7 X9
Affected subjects:
5 10 3 
5 13 5 
3 11 6 

9 7 10 
18 22 24 
7 15 7 

2 10 4 
5 20 7 
3 6 6 

Unaffected subjects:
1 8 5 
11 11 4 
8 5 9 

6 17 6 
22 34 22 
8 15 9 

2 8 3 
8 13 6 
5 7 4 

HLO matrix:
O O O 
O O O 
O H O 

O L O 
O O O 
O O O 

O O O 
O O O 
O O O 


X2 X4 X5
Affected subjects:
2 9 2 
7 16 7 
5 11 4 

4 17 14 
20 28 12 
11 12 6 

5 4 4 
10 13 6 
1 7 6 

Unaffected subjects:
1 6 9 
14 18 11 
2 12 0 

6 7 10 
21 26 19 
12 13 4 

8 9 6 
7 14 9 
3 6 4 

HLO matrix:
O O L 
O O O 
O O O 

O H O 
O O O 
O O O 

O O O 
H O O 
O O O 


X0 X1 X4
Affected subjects:
3 9 9 
7 17 5 
1 4 3 

8 18 11 
19 29 16 
5 14 5 

4 4 2 
8 16 7 
6 8 5 

Unaffected subjects:
6 6 9 
3 10 6 
4 7 4 

9 18 9 
16 30 17 
7 22 3 

3 16 2 
9 15 6 
5 15 0 

HLO matrix:
O O O 
O O O 
O O O 

O O O 
O O O 
O O O 

O L O 
O O O 
O O O 


X0 X4 X6
Affected subjects:
4 6 1 
8 9 13 
4 8 5 

4 12 16 
12 30 19 
10 13 9 

4 9 5 
3 15 10 
5 6 3 

Unaffected subjects:
1 5 7 
10 10 3 
6 11 2 

6 19 7 
14 33 23 
7 19 3 

6 7 4 
9 25 12 
4 2 2 

HLO matrix:
O O O 
O O H 
O O O 

O O O 
O O O 
O O O 

O O O 
O O O 
O O O 


X2 X4 X8
Affected subjects:
3 4 6 
8 15 7 
11 5 4 

6 16 13 
15 31 14 
5 17 7 

3 7 3 
8 15 6 
4 7 3 

Unaffected subjects:
4 10 2 
14 16 13 
6 4 4 

3 13 7 
12 34 20 
9 14 6 

7 8 8 
9 15 6 
2 8 3 

HLO matrix:
