X3 X8 X9
O O O 

H O O 
O O O 
O O O 

O O O 
O O O 
H O O 


X0 X1 X7
Affected subjects:
3 8 8 
12 29 8 
8 15 7 

19 27 16 
21 51 13 
14 28 12 

7 12 7 
8 36 15 
3 19 6 

Unaffected subjects:
6 7 6 
19 20 14 
5 14 9 

9 22 13 
21 43 28 
13 20 20 

9 20 3 
14 21 5 
9 14 4 

HLO matrix:
O O O 
O O O 
O O O 

H O O 
O O L 
O O O 

O L O 
O O H 
L O O 


X0 X4 X9
Affected subjects:
7 15 6 
16 23 8 
2 17 4 

11 31 14 
24 42 39 
15 15 10 

3 14 5 
20 27 19 
7 14 4 

Unaffected subjects:
7 8 8 
9 36 12 
5 10 5 

14 24 14 
21 49 18 
11 27 11 

6 13 9 
13 21 15 
6 12 4 

HLO matrix:
O H O 
O L O 
O H O 

O O O 
O O H 
O L O 

O O O 
O O O 
O O O 


X1 X4 X6
Affected subjects:
7 15 7 
14 26 16 
9 9 4 

16 22 11 
27 52 22 
8 21 14 

5 18 5 
18 31 12 
9 8 6 

Unaffected subjects:
6 14 7 
18 23 8 
2 9 8 

12 17 15 
22 46 24 
14 27 8 

4 18 10 
16 24 13 
2 15 6 

HLO matrix:
O O O 
L O O 
H O O 

O O O 
O O O 
O O H 

O O O 
O O O 
H O O 


X0 X6 X9
Affected subjects:
8 11 3 
11 27 10 
6 17 5 

16 21 20 
22 44 34 
12 23 9 

10 18 6 
14 28 12 
6 9 10 

Unaffected subjects:
6 16 7 
9 29 10 
6 9 8 

11 25 14 
21 51 19 
14 24 10 

7 5 5 
10 28 16 
8 13 7 

HLO matrix:
O O O 
O O O 
O H O 

O O O 
O O H 
O O O 

O H O 
O O O 
O O O 


X2 X5 X6
Affected subjects:
7 16 1 
11 33 17 
5 8 6 

15 17 12 
30 47 33 
21 29 6 

9 14 7 
11 28 5 
4 10 10 

Unaffected subjects:
5 13 3 
11 19 9 
2 15 6 

16 24 9 
19 54 34 
12 22 15 

9 14 2 
13 22 14 
9 10 7 

HLO matrix:
O O O 
O O O 
O L O 

O O O 
O O O 
O O L 

O O O 
O O L 
O O O 


X0 X1 X9
Affected subjects:
5 11 3 
12 30 7 
8 14 8 

9 35 18 
27 35 23 
14 18 22 

8 12 6 
14 31 14 
8 12 8 

Unaffected subjects:
5 12 2 
9 31 13 
7 11 10 

14 21 9 
20 49 23 
12 30 11 

9 15 8 
10 20 10 
6 11 10 

HLO matrix:
O O O 
O O O 
O O O 

L H O 
O L O 
O L H 

O O O 
O H O 
O O O 


X4 X8 X9
Affected subjects:
6 15 6 
10 28 13 
5 17 6 

18 21 14 
32 46 33 
10 25 19 

6 12 6 
10 21 9 
8 13 3 

Unaffected subjects:
8 6 8 
13 27 18 
6 12 5 

9 37 17 
20 44 21 
14 25 7 

9 13 4 
7 28 14 
6 8 2 

HLO matrix:
O H O 
O O O 
O O O 

H L O 
O O O 
L O H 

O O O 
O O O 
O O O 


X6 X7 X9
Affected subjects:
11 11 5 
19 24 22 
4 15 2 

10 21 12 
24 56 34 
13 22 10 

9 12 4 
11 24 11 
4 13 9 

Unaffected subjects:
7 16 7 
10 23 12 
7 7 7 

13 21 12 
21 53 22 
6 34 11 

3 17 9 
14 15 11 
11 14 5 

HLO matrix:
O O O 
O O O 
O H O 

O O O 
O O O 
H O O 

H O O 
O O O 
L O O 


X1 X4 X9
Affected subjects:
5 19 5 
14 25 17 
3 14 5 

10 31 8 
27 44 30 
16 21 6 

6 10 12 
19 23 19 
5 11 7 

Unaffected subjects:
10 10 7 
13 26 10 
5 12 2 

13 19 12 
16 54 22 
10 27 12 

4 16 12 
14 26 13 
7 10 6 

HLO matrix:
L H O 
O O O 
O O O 

O H O 
O L O 
O O O 

O O O 
O O O 
O O O 


X0 X2 X7
Affected subjects:
9 12 4 
10 26 18 
4 14 1 

14 32 9 
25 51 19 
15 23 13 

3 14 7 
11 31 19 
4 22 2 

Unaffected subjects:
6 8 6 
15 27 14 
9 6 9 

7 18 16 
21 48 29 
15 19 16 

7 12 3 
21 24 6 
4 19 3 

HLO matrix:
O O O 
O O O 
O H L 

O O L 
O O O 
O O O 

O O O 
L O H 
O O O 


X4 X5 X7
Affected subjects:
7 13 7 
17 29 8 
11 6 8 

9 31 14 
20 64 28 
13 32 7 

4 12 1 
9 26 14 
5 12 5 

Unaffected subjects:
4 11 3 
15 22 19 
8 12 9 

13 22 16 
32 44 21 
16 18 12 

4 15 7 
8 23 11 
5 14 4 

HLO matrix:
O O O 
O O L 
O L O 

O O O 
L O O 
O O O 

O O O 
O O O 
O O O 


X0 X7 X8
Affected subjects:
7 9 7 
12 26 14 
7 8 8 

11 32 11 
27 54 25 
6 22 13 

8 8 2 
20 30 17 
6 13 9 

Unaffected subjects:
10 15 5 
14 21 6 
9 15 5 

10 21 12 
27 38 20 
12 36 13 

9 13 10 
18 26 11 
2 7 3 

HLO matrix:
O O O 
O O O 
O O O 

O H O 
O O O 
O L O 

O O L 
O O O 
O H H 


X0 X3 X7
Affected subjects:
2 17 4 
17 22 14 
4 13 5 

12 23 11 
31 56 16 
11 27 14 

6 18 5 
8 30 18 
4 19 5 

Unaffected subjects:
4 16 9 
17 17 15 
9 8 5 

11 22 13 
21 40 33 
11 23 15 

9 11 4 
16 28 7 
7 16 1 

HLO matrix:
O O O 
O O O 
O O O 

O O O 
H O L 
O O O 

O O O 
L O H 
O O O 


X1 X7 X8
Affected subjects:
7 15 7 
12 26 9 
4 14 13 

13 19 9 
33 50 33 
7 16 13 

6 15 4 
14 34 14 
8 13 4 

Unaffected subjects:
4 14 6 
18 20 11 
10 8 4 

20 18 16 
25 43 16 
8 28 11 

5 17 5 
16 22 10 
5 22 6 

HLO matrix:
O O O 
L O L 
O O H 

O O L 
O O O 
O L O 

O O O 
O O O 
O O O 


X0 X5 X9
Affected subjects:
4 14 6 
14 30 9 
7 11 3 

16 23 13 
20 44 28 
14 21 22 

6 12 4 
18 32 20 
6 11 4 

Unaffected subjects:
5 8 6 
13 31 12 
3 15 7 

13 23 12 
21 51 21 
12 26 10 

2 18 8 
16 18 12 
7 10 8 

HLO matrix:
O H O 
O O O 
O O O 

O O O 
O O O 
O O H 

O O O 
O H O 
O O O 


X2 X4 X6
Affected subjects:
12 21 4 
9 25 10 
2 11 10 

11 19 16 
37 58 26 
18 16 9 

5 15 3 
13 26 14 
6 11 5 

Unaffected subjects:
6 13 6 
8 24 10 
4 10 2 

8 27 21 
29 43 23 
10 30 14 

8 9 5 
19 26 12 
4 11 6 

HLO matrix:
O O O 
O O O 
O O H 

O O O 
O H O 
H L O 

O H O 
L O O 
O O O 


X0 X8 X9
Affected subjects:
7 14 5 
12 23 8 
6 18 5 

14 18 12 
25 47 36 
11 23 15 

9 16 9 
15 25 11 
6 14 8 

Unaffected subjects:
7 15 11 
13 27 11 
1 12 3 

11 28 10 
19 50 26 
16 22 7 

8 13 8 
8 22 16 
9 11 4 

HLO matrix:
O O O 
O O O 
O O O 

O O O 
O O O 
L O O 

O O O 
O O L 
L O O 


X2 X6 X8
Affected subjects:
5 11 7 
9 32 16 
8 8 8 

15 37 14 
28 41 24 
11 25 15 

10 9 5 
13 26 13 
5 13 4 

Unaffected subjects:
10 6 2 
10 24 13 
3 7 8 

15 20 12 
33 47 20 
14 34 10 

8 19 4 
11 23 12 
7 12 4 

HLO matrix:
L O O 
O O O 
O O O 

O H O 
O O O 
O O O 

O L O 
O O O 
O O O 


X3 X4 X7
Affected subjects:
7 14 4 
7 31 13 
6 13 3 

22 25 11 
26 59 25 
8 24 12 

6 9 8 
9 37 11 
4 13 5 

Unaffected subjects:
8 9 7 
13 27 13 
3 13 6 

11 22 21 
33 36 22 
10 27 12 

8 14 3 
15 21 14 
4 12 4 

HLO matrix:
O O O 
O O O 
O O O 

H O L 
O O O 
O O O 

O L H 
O O O 
O O O 


X3 X4 X6
Affected subjects:
9 9 7 
16 17 18 
7 9 6 

15 29 14 
27 62 21 
14 18 12 

4 17 2 
16 30 11 
5 11 6 

Unaffected subjects:
4 8 12 
24 19 10 
5 12 5 

11 29 14 
23 39 29 
9 29 11 

7 12 6 
9 35 6 
4 10 6 

HLO matrix:
O O O 
L O H 
O O O 

O O O 
O H L 
O L O 

O O O 
O O O 
O O O 


X0 X6 X8
Affected subjects:
4 13 5 
16 16 16 
6 14 8 

15 27 15 
18 61 21 
11 20 13 

11 17 6 
16 22 16 
7 12 6 

Unaffected subjects:
14 12 3 
12 27 9 
7 12 4 

11 25 14 
27 42 22 
11 28 9 

8 8 1 
15 25 14 
6 13 9 

HLO matrix:
L O O 
O L O 
O O O 

O O O 
O H O 
O O O 

O O O 
O O O 
O O O 


X2 X4 X9
Affected subjects:
10 20 7 
11 18 15 
4 13 6 

6 28 12 
34 51 36 
12 21 10 

5 12 6 
15 23 15 
8 12 2 

Unaffected subjects:
3 14 8 
9 25 8 
2 9 5 

15 25 16 
20 54 21 
16 28 10 

9 6 7 
14 27 16 
4 12 5 

HLO matrix:
O O O 
O L O 
O O O 

L O O 
H O H 
O O O 

O H O 
O O O 
O O O 


X0 X4 X5
Affected subjects:
6 14 8 
14 24 9 
4 15 4 

18 24 14 
25 52 28 
9 16 15 

3 16 3 
15 36 15 
4 18 3 

Unaffected subjects:
4 12 7 
11 31 15 
4 13 3 

6 31 15 
27 42 19 
15 20 14 

8 13 7 
13 24 12 
7 9 6 

HLO matrix:
O O O 
O O O 
O O O 

H O O 
O O O 
O O O 

L O O 
O O O 
O H O 


X4 X6 X9
Affected subjects:
6 14 8 
9 32 14 
6 14 3 

21 24 14 
29 47 33 
10 21 19 

7 12 7 
9 20 9 
8 14 2 

Unaffected subjects:
7 9 6 
11 23 15 
9 13 10 

15 26 15 
20 56 17 
8 24 13 

2 11 5 
9 29 13 
11 9 2 

HLO matrix:
O O O 
O H O 
O O L 

O O O 
O O H 
O O O 

O O O 
O O O 
O H O 


X0 X1 X4
Affected subjects:
7 7 5 
12 26 11 
9 14 7 

16 35 11 
25 42 18 
15 28 11 

6 14 6 
12 33 14 
4 19 5 

Unaffected subjects:
5 10 4 
11 31 11 
7 16 5 

15 20 9 
24 40 28 
13 28 12 

7 19 6 
9 21 10 
12 9 6 

HLO matrix:
O O O 
O O O 
O O O 

O H O 
O O L 
O O O 

O L O 
O O O 
L H O 


X5 X8 X9
Affected subjects:
7 14 7 
13 23 10 
6 12 6 

16 26 14 
26 54 29 
10 26 14 

7 8 5 
13 18 16 
7 17 8 

Unaffected subjects:
4 15 7 
13 25 17 
3 9 2 

16 27 16 
17 49 21 
17 24 8 

6 14 6 
10 25 15 
6 12 4 

HLO matrix:
O O O 
O O L 
O O O 

O O O 
O O O 
L O O 

O O O 
O O O 
O O O 


X0 X4 X6
Affected subjects:
7 14 7 
9 22 16 
6 12 5 

15 32 9 
28 53 24 
14 15 11 

6 9 7 
22 34 10 
6 11 8 

Unaffected subjects:
6 10 7 
20 27 10 
3 11 6 

12 24 16 
23 45 20 
15 22 12 

4 15 9 
13 21 15 
0 18 4 

HLO matrix:
O O O 
L O O 
O O O 

O O O 
O O O 
O O O 

O L O 
O O O 
O O O 


X0 X7 X9
Affected subjects:
5 13 5 
16 26 10 
4 16 3 

16 25 13 
25 42 39 
9 21 11 

9 6 3 
13 36 18 
8 13 7 

Unaffected subjects:
4 16 10 
10 23 8 
7 15 7 

12 23 8 
20 43 22 
14 34 13 

7 15 10 
15 25 15 
3 6 3 

HLO matrix:
O O O 
O O O 
O O O 

O O O 
O O O 
O O O 

O L L 
O O O 
O H O 


X1 X4 X7
Affected subjects:
8 13 8 
15 22 19 
6 12 4 

18 23 8 
17 66 18 
6 27 10 

9 12 7 
10 39 12 
6 11 6 

Unaffected subjects:
9 13 5 
12 24 13 
3 12 4 

11 18 15 
33 37 22 
10 29 10 

7 14 11 
16 23 14 
4 11 8 

HLO matrix:
O O O 
O L O 
O O O 

H O O 
L H O 
O O O 

O O O 
O O O 
O O O 


X4 X7 X9
Affected subjects:
11 17 7 
9 26 13 
1 17 5 

13 18 11 
34 52 41 
13 22 14 

6 9 3 
11 26 13 
7 11 2 

Unaffected subjects:
7 8 12 
12 20 13 
8 17 6 

13 35 13 
21 44 19 
9 27 13 

3 11 3 
12 27 13 
7 11 4 

HLO matrix:
O H O 
O O O 
O O O 

O L O 
O O H 
O O O 

O O O 
O O O 
O O O 


X1 X8 X9
Affected subjects:
8 11 4 
10 30 15 
4 17 8 

15 25 13 
23 43 19 
15 28 12 

7 12 9 
19 22 21 
4 10 8 

Unaffected subjects:
10 15 7 
10 22 10 
8 11 2 

12 29 12 
18 47 24 
9 24 10 

4 12 10 
12 30 19 
9 10 2 

HLO matrix:
O O O 
O O O 
L O O 

O O O 
O O O 
O O O 

O O O 
O O O 
L O O 


X7 X8 X9
Affected subjects:
10 13 3 
14 20 15 
6 11 3 

16 25 18 
28 53 29 
10 26 20 

4 10 5 
10 22 11 
7 18 5 

Unaffected subjects:
6 12 11 
10 26 13 
7 16 4 

13 32 14 
19 40 26 
13 19 5 

7 12 4 
11 33 14 
6 10 5 

HLO matrix:
O O L 
O O O 
O O O 

O O O 
O O O 
L O H 

O O O 
O O O 
O H O 


X0 X2 X6
Affected subjects:
5 12 8 
15 23 16 
2 13 4 

12 32 11 
30 46 19 
15 22 14 

6 13 5 
21 24 16 
7 17 4 

Unaffected subjects:
4 12 4 
14 28 14 
11 8 5 

10 22 9 
28 42 28 
12 27 11 

4 13 5 
5 30 16 
8 11 7 

HLO matrix:
O O O 
O O O 
L O O 

O O O 
O O O 
O O O 

O O O 
H O O 
O O O 


X0 X3 X8
Affected subjects:
6 11 6 
15 20 18 
5 12 5 

13 21 12 
19 59 25 
12 28 12 

10 16 3 
16 26 14 
8 9 11 

Unaffected subjects:
9 16 4 
18 27 4 
6 8 8 

14 23 9 
21 50 23 
14 22 13 

5 12 7 
16 22 13 
8 12 4 

HLO matrix:
O O O 
O O H 
O O O 

O O O 
O O O 
O O O 

O O L 
O O O 
O O O 


X0 X2 X5
Affected subjects:
3 17 5 
15 30 9 
6 6 7 

15 30 10 
21 40 34 
16 22 13 

6 14 4 
8 40 13 
8 16 4 

Unaffected subjects:
5 9 6 
10 35 11 
4 12 8 

9 20 12 
26 49 23 
13 24 13 

7 10 5 
13 23 15 
8 13 5 

HLO matrix:
O O O 
O O O 
O O O 

O O O 
O L H 
O O O 

O O O 
O H O 
O O O 


X5 X7 X8
Affected subjects:
6 11 3 
15 28 13 
7 7 8 

15 22 9 
32 59 28 
9 28 13 

5 16 8 
12 23 15 
3 8 9 

Unaffected subjects:
5 11 5 
16 27 5 
5 17 4 

14 23 18 
33 35 21 
12 29 10 

10 15 4 
10 23 11 
6 12 7 

HLO matrix:
O O O 
O O O 
O L O 

O O L 
O H O 
O O O 

O O O 
O O O 
O O O 


X1 X7 X9
Affected subjects:
10 11 8 
7 28 12 
5 19 7 

11 22 8 
31 56 29 
11 18 7 

9 11 5 
16 20 26 
5 13 7 

Unaffected subjects:
9 10 5 
15 22 12 
4 16 2 

10 31 13 
20 43 21 
9 26 12 

4 13 10 
10 26 12 
11 13 9 

HLO matrix:
O O O 
L O O 
O O O 

O O O 
O O O 
O O O 

O O O 
O O H 
O O O 


X2 X5 X8
Affected subjects:
5 11 8 
14 31 16 
3 9 7 

11 21 12 
30 57 23 
13 25 18 

12 14 4 
12 21 11 
4 13 7 

Unaffected subjects:
6 11 4 
12 15 12 
5 11 7 

14 28 7 
33 48 26 
15 25 9 

6 16 3 
14 24 11 
6 14 6 

HLO matrix:
O O O 
O H O 
O O O 

O O O 
O O O 
O O H 

H O O 
O O O 
O O O 


X1 X2 X6
Affected subjects:
4 13 4 
18 29 13 
8 8 10 

12 26 15 
29 40 25 
10 29 7 

7 18 5 
19 24 13 
6 15 5 

Unaffected subjects:
3 10 4 
12 25 16 
11 11 3 

9 20 9 
25 50 22 
14 20 16 

6 17 5 
10 25 20 
6 15 4 

HLO matrix:
O O O 
O O O 
O O H 

O O O 
O O O 
O H L 

O O O 
O O O 
O O O 


X1 X4 X5
Affected subjects:
6 14 9 
12 33 11 
6 13 3 

15 26 8 
25 49 27 
6 25 12 

6 14 8 
17 30 14 
5 11 7 

Unaffected subjects:
3 12 12 
13 24 12 
1 12 6 

7 29 8 
21 47 24 
19 21 9 

8 15 9 
17 26 10 
6 9 8 

HLO matrix:
O O O 
O O O 
O O O 

H O O 
O O O 
L O O 

O O O 
O O O 
O O O 


X3 X5 X9
Affected subjects:
7 10 5 
12 27 17 
4 10 6 

13 26 11 
26 52 28 
14 25 17 

6 13 7 
14 27 12 
9 8 6 

Unaffected subjects:
7 12 12 
9 24 9 
6 12 8 

7 25 9 
33 49 24 
12 25 10 

6 12 5 
8 27 12 
4 14 7 

HLO matrix:
O O L 
O O O 
O O O 

O O O 
L O O 
O O O 

O O O 
O O O 
O O O 


X0 X3 X9
Affected subjects:
7 11 5 
13 32 8 
5 12 5 

12 20 14 
25 41 37 
13 27 12 

4 16 9 
15 30 11 
11 9 8 

Unaffected subjects:
9 13 7 
8 27 14 
4 14 4 

9 23 14 
27 50 17 
10 27 12 

4 12 8 
17 22 12 
4 12 8 

HLO matrix:
O O O 
O O L 
O O O 

O O O 
O O H 
O O O 

O O O 
O O O 
O O O 


X1 X2 X5
Affected subjects:
4 12 5 
13 35 12 
7 13 6 

13 34 6 
18 49 27 
15 17 14 

7 15 8 
13 26 17 
8 14 4 

Unaffected subjects:
3 8 6 
9 30 14 
5 10 10 

9 18 11 
26 50 21 
12 29 9 

9 13 6 
14 27 14 
8 10 7 

HLO matrix:
O O O 
O O O 
O O O 

O H L 
O O O 
O L O 

O O O 
O O O 
O O O 


X3 X4 X5
Affected subjects:
6 15 4 
13 27 11 
3 14 5 

16 26 16 
24 55 31 
10 25 9 

5 13 5 
17 30 10 
4 10 8 

Unaffected subjects:
7 11 6 
16 21 16 
8 10 4 

7 32 15 
23 50 18 
11 24 14 

4 13 8 
12 26 12 
7 8 5 

HLO matrix:
O O O 
O O O 
O O O 

H O O 
O O H 
O O O 

O O O 
O O O 
O O O 


X4 X5 X9
Affected subjects:
6 14 7 
9 32 13 
6 14 5 

14 28 12 
32 46 34 
14 18 20 

6 7 4 
11 28 10 
7 11 4 

Unaffected subjects:
3 9 6 
16 26 14 
8 10 11 

11 28 12 
22 52 23 
10 26 10 

6 12 8 
12 22 8 
4 15 4 

HLO matrix:
O O O 
L O O 
O O L 

O O O 
O O O 
O O H 

O O O 
O O O 
O O O 


X3 X4 X8
Affected subjects:
5 13 7 
19 22 10 
5 13 4 

16 23 19 
22 63 25 
12 19 13 

6 15 2 
12 26 19 
7 8 7 

Unaffected subjects:
2 18 4 
17 23 13 
9 10 3 

16 27 11 
26 44 21 
13 28 8 

4 13 8 
20 18 12 
4 11 5 

HLO matrix:
O O O 
O O O 
O O O 

O O O 
O O O 
O O O 

O O L 
L O O 
O O O 


X0 X3 X5
Affected subjects:
4 14 5 
13 26 14 
7 13 2 

11 23 12 
29 46 28 
12 23 17 

7 19 3 
8 34 14 
7 17 4 

Unaffected subjects:
7 16 6 
6 30 13 
6 10 6 

14 18 14 
23 50 21 
11 25 13 

10 8 6 
12 26 13 
6 12 6 

HLO matrix:
O O O 
H O O 
O O O 

O O O 
O O O 
O O O 

O H O 
O O O 
O O O 


X4 X7 X8
Affected subjects:
8 19 8 
13 24 11 
6 8 9 

13 21 8 
30 64 33 
10 26 13 

5 9 4 
16 22 12 
3 9 8 

Unaffected subjects:
6 14 7 
11 27 7 
5 17 9 

19 27 15 
28 34 22 
16 24 9 

4 8 5 
20 24 8 
2 17 3 

HLO matrix:
O O O 
O O O 
O L O 

O O L 
O H O 
O O O 

O O O 
O O O 
O O H 


X1 X6 X7
Affected subjects:
10 12 8 
9 27 14 
10 8 9 

15 30 6 
19 59 17 
7 27 13 

2 23 7 
15 28 14 
8 11 4 

Unaffected subjects:
6 12 8 
12 25 9 
6 12 5 

16 23 9 
24 41 25 
14 20 13 

8 10 4 
10 30 17 
9 8 12 

HLO matrix:
O O O 
O O O 
O O O 

O O O 
O O O 
O O O 

L H O 
O O O 
O O L 


X2 X6 X7
Affected subjects:
8 10 5 
11 35 11 
7 13 4 

14 41 11 
21 45 27 
11 22 18 

5 14 5 
11 34 7 
7 11 4 

Unaffected subjects:
7 7 4 
6 26 15 
7 5 6 

15 22 10 
26 51 23 
16 26 16 

8 16 7 
14 19 13 
6 9 8 

HLO matrix:
O O O 
O O O 
O O O 

O H O 
O L O 
O O O 

O O O 
O H O 
O O O 


X2 X4 X5
Affected subjects:
9 20 8 
11 27 6 
4 14 5 

11 21 14 
26 63 32 
7 26 10 

7 13 3 
17 22 14 
6 9 7 

Unaffected subjects:
6 15 4 
9 20 13 
6 4 6 

9 28 19 
27 48 20 
13 31 10 

3 13 6 
15 29 13 
7 7 7 

HLO matrix:
O O O 
O O L 
O H O 

O O O 
O O H 
O O O 

O O O 
O O O 
O O O 


X0 X1 X8
Affected subjects:
3 11 5 
15 21 13 
8 11 11 

14 29 19 
18 42 25 
12 37 5 

6 15 5 
20 22 17 
8 14 6 

Unaffected subjects:
7 9 3 
17 27 9 
9 15 4 

15 17 12 
24 46 22 
10 32 11 

10 16 6 
12 16 12 
7 14 6 

HLO matrix:
O O O 
O O O 
O O H 

O H O 
O O O 
O O L 

O O O 
H O O 
O O O 


X2 X4 X8
Affected subjects:
7 19 11 
9 20 15 
6 12 5 

15 20 11 
28 63 30 
11 20 12 

5 12 6 
16 28 9 
7 8 7 

Unaffected subjects:
4 13 8 
15 13 14 
4 11 1 

11 33 12 
32 42 21 
19 26 9 

7 12 3 
16 30 11 
3 12 6 

HLO matrix:
O O O 
L O O 
O O O 

O L O 
O H O 
O O O 

O O O 
O O O 
H O O 


X2 X3 X5
Affected subjects:
5 13 5 
12 29 8 
7 19 6 

10 30 9 
24 57 33 
10 23 14 

7 13 6 
14 20 15 
9 11 3 

Unaffected subjects:
10 4 4 
8 19 11 
3 16 8 

14 28 16 
25 59 21 
10 20 12 

7 10 6 
8 28 15 
10 11 5 

HLO matrix:
L H O 
O O O 
O O O 

O O O 
O O H 
O O O 

O O O 
O L O 
O O O 


X0 X1 X5
Affected subjects:
5 10 4 
11 29 9 
8 14 8 

15 32 15 
23 36 26 
14 24 16 

4 18 4 
12 35 12 
6 17 5 

Unaffected subjects:
3 11 5 
9 32 12 
7 13 8 

9 21 14 
23 46 23 
16 26 11 

5 16 11 
15 19 6 
8 11 8 

HLO matrix:
O O O 
O O O 
O O O 

O O O 
O L O 
O O O 

O O L 
O H O 
O O O 


X0 X1 X6
Affected subjects:
6 7 6 
10 25 14 
6 16 8 

15 32 15 
28 38 19 
14 30 10 

9 11 6 
13 32 14 
12 11 5 

Unaffected subjects:
7 6 6 
15 27 11 
7 15 6 

11 22 11 
27 43 22 
12 26 15 

8 18 6 
6 20 14 
3 16 8 

HLO matrix:
O O O 
O O O 
O O O 

O O O 
O O O 
O O O 

O L O 
O H O 
H O O 


X2 X7 X8
Affected subjects:
7 13 6 
12 28 18 
3 10 7 

12 24 10 
29 53 26 
13 26 17 

7 12 4 
18 29 12 
3 7 6 

Unaffected subjects:
6 9 5 
13 16 9 
4 12 9 

16 27 14 
34 43 22 
12 31 6 

7 13 8 
12 26 6 
7 15 6 

HLO matrix:
